Audit Id,Form Id,Audit Score,Agentid,Agentname,Partner,Date Of Transaction,Selected Fd Group,FATAL,Audited By
PID0314_001-7950,PID0314_001,100,TC415,Orion-15,Nova Support,2025-10-10,Devices,No,QC9234
PID0314_001-7951,PID0314_001,100,TC416,Orion-16,Nova Support,2025-10-10,Merchant profile,No,QC9234
PID0314_001-7954,PID0314_001,100,TC420,Orion-20,Nova Support,2025-10-10,Devices,No,QC9234
PID0314_001-7958,PID0314_001,100,SK310,Nova-10,Quantum Assist,2025-10-12,Generic,No,QC9234
PID0314_001-7962,PID0314_001,100,SK316,Nova-16,Quantum Assist,2025-10-12,Devices,No,QC9234
PID0314_001-7963,PID0314_001,90,SK312,Nova-12,Quantum Assist,2025-10-12,Generic,No,QC3187
PID0314_001-7964,PID0314_001,80,SK319,Nova-19,Quantum Assist,2025-10-12,Devices,No,QC9234
PID0314_001-7965,PID0314_001,90,SK320,Nova-20,Quantum Assist,2025-10-12,Generic,No,QC9234
PID0314_001-7967,PID0314_001,90,SK330,Nova-30,Quantum Assist,2025-10-12,Generic,No,QC7841
PID0314_001-7968,PID0314_001,90,SK313,Nova-13,Quantum Assist,2025-10-12,Settlements,No,QC7841
PID0314_001-7969,PID0314_001,90,SK315,Nova-15,Quantum Assist,2025-10-12,Settlements,No,QC7841
PID0314_001-7972,PID0314_001,90,HX227,Falcon-27,Vertex Solutions,2025-10-12,Settlements,No,QC7841
PID0314_001-7980,PID0314_001,90,SK303,Nova-03,Quantum Assist,2025-10-12,Generic,No,QC7426
PID0314_001-7984,PID0314_001,0,SK304,Nova-04,Quantum Assist,2025-10-12,Settlements,No,QC7426
PID0314_001-7993,PID0314_001,80,SK305,Nova-05,Quantum Assist,2025-10-12,App features and issues,No,QC7426
PID0314_001-7996,PID0314_001,80,SK325,Nova-25,Quantum Assist,2025-10-12,Settlements,No,QC9234
PID0314_001-7999,PID0314_001,0,TC401,Orion-01,Nova Support,2025-10-12,Devices,No,QC7841
PID0314_001-8002,PID0314_001,90,TC416,Orion-16,Nova Support,2025-10-12,Devices,No,QC7841
PID0314_001-8005,PID0314_001,0,HX206,Falcon-06,Vertex Solutions,2025-10-12,Devices,No,QC3187
PID0314_001-8009,PID0314_001,90,TC420,Orion-20,Nova Support,2025-10-12,Devices,No,QC7841
PID0314_001-8010,PID0314_001,80,TC430,Orion-30,Nova Support,2025-10-12,Devices,No,QC7841
PID0314_001-8013,PID0314_001,100,HX230,Falcon-30,Vertex Solutions,2025-10-12,Devices,No,QC3187
PID0314_001-8018,PID0314_001,100,HX225,Falcon-25,Vertex Solutions,2025-10-12,Devices,No,QC9234
PID0314_001-8020,PID0314_001,90,HX228,Falcon-28,Vertex Solutions,2025-10-12,Post disbursal,Yes,QC9234
PID0314_001-8024,PID0314_001,80,SK312,Nova-12,Quantum Assist,2025-10-12,Generic,No,QC7426
PID0314_001-8025,PID0314_001,80,SK319,Nova-19,Quantum Assist,2025-10-12,Devices,No,QC7426
PID0314_001-8027,PID0314_001,90,SK323,Nova-23,Quantum Assist,2025-10-12,Settlements,No,QC7426
PID0314_001-8037,PID0314_001,0,TC407,Orion-07,Nova Support,2025-10-12,Merchant profile,No,QC3187
PID0314_001-8038,PID0314_001,0,HX222,Falcon-22,Vertex Solutions,2025-10-12,Merchant profile,No,QC7426
PID0314_001-8042,PID0314_001,80,TC410,Orion-10,Nova Support,2025-10-12,Devices,No,QC7426
PID0314_001-8043,PID0314_001,0,TC418,Orion-18,Nova Support,2025-10-12,Devices,No,QC7426
PID0314_001-8050,PID0314_001,80,HX227,Falcon-27,Vertex Solutions,2025-10-13,Devices,No,QC3187
PID0314_001-8051,PID0314_001,0,HX228,Falcon-28,Vertex Solutions,2025-10-13,Devices,No,QC3187
PID0314_001-8054,PID0314_001,90,TC408,Orion-08,Nova Support,2025-10-13,Devices,No,QC3187
PID0314_001-8062,PID0314_001,80,TC427,Orion-27,Nova Support,2025-10-13,Generic,No,QC3187
PID0314_001-8069,PID0314_001,100,HX213,Falcon-13,Vertex Solutions,2025-10-13,Generic,No,QC9234
PID0314_001-8071,PID0314_001,80,SK304,Nova-04,Quantum Assist,2025-10-13,Merchant profile,No,QC7426
PID0314_001-8076,PID0314_001,100,HX230,Falcon-30,Vertex Solutions,2025-10-13,Devices,No,QC7426
PID0314_001-8079,PID0314_001,80,TC410,Orion-10,Nova Support,2025-10-13,Devices,No,QC7426
PID0314_001-8080,PID0314_001,90,TC415,Orion-15,Nova Support,2025-10-13,Devices,No,QC7426
PID0314_001-8081,PID0314_001,100,TC416,Orion-16,Nova Support,2025-10-13,Devices,No,QC7426
PID0314_001-8083,PID0314_001,80,TC421,Orion-21,Nova Support,2025-10-13,Generic,No,QC7426
PID0314_001-8107,PID0314_001,70,SK304,Nova-04,Quantum Assist,2025-10-14,Onboarding,No,QC7426
PID0314_001-8118,PID0314_001,100,HX218,Falcon-18,Vertex Solutions,2025-10-14,Devices,No,QC7426
PID0314_001-8119,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-10-14,Devices,No,QC7426
PID0314_001-8134,PID0314_001,90,TC406,Orion-06,Nova Support,2025-10-14,Devices,No,QC7426
PID0314_001-7295,PID0314_001,0,SK313,Nova-13,Quantum Assist,2025-09-27,Settlements,No,QC3187
PID0314_001-7420,PID0314_001,100,SK306,Nova-06,Quantum Assist,2025-10-04,Devices,No,QC7426
PID0314_001-7688,PID0314_001,90,SK305,Nova-05,Quantum Assist,2025-10-07,Settlements,No,QC7426
PID0314_001-8136,PID0314_001,0,TC407,Orion-07,Nova Support,2025-10-14,Generic,No,QC7426
PID0314_001-8138,PID0314_001,80,TC411,Orion-11,Nova Support,2025-10-14,Devices,No,QC7426
PID0314_001-8144,PID0314_001,90,TC422,Orion-22,Nova Support,2025-10-14,Devices,No,QC7426
PID0314_001-8145,PID0314_001,90,TC403,Orion-03,Nova Support,2025-10-14,Devices,No,QC7841
PID0314_001-8146,PID0314_001,80,TC409,Orion-09,Nova Support,2025-10-14,Generic,No,QC7841
PID0314_001-8148,PID0314_001,100,TC429,Orion-29,Nova Support,2025-10-14,Devices,No,QC7426
PID0314_001-8149,PID0314_001,90,TC417,Orion-17,Nova Support,2025-10-14,Devices,No,QC7841
PID0314_001-8156,PID0314_001,80,TC426,Orion-26,Nova Support,2025-10-14,Settlements,No,QC7841
PID0314_001-8166,PID0314_001,90,SK304,Nova-04,Quantum Assist,2025-10-15,Generic,No,QC7426
PID0314_001-8167,PID0314_001,100,SK306,Nova-06,Quantum Assist,2025-10-15,Merchant profile,No,QC7426
PID0314_001-8173,PID0314_001,80,SK311,Nova-11,Quantum Assist,2025-10-15,Generic,No,QC7426
PID0314_001-8175,PID0314_001,90,SK313,Nova-13,Quantum Assist,2025-10-14,Non actionable,No,QC7426
PID0314_001-8177,PID0314_001,80,SK315,Nova-15,Quantum Assist,2025-10-15,Devices,No,QC7841
PID0314_001-8180,PID0314_001,90,SK327,Nova-27,Quantum Assist,2025-10-14,Devices,No,QC7841
PID0314_001-8181,PID0314_001,90,SK330,Nova-30,Quantum Assist,2025-10-14,Devices,No,QC7841
PID0314_001-8191,PID0314_001,90,SK324,Nova-24,Quantum Assist,2025-10-15,Generic,No,QC7426
PID0314_001-8194,PID0314_001,60,SK326,Nova-26,Quantum Assist,2025-10-15,Generic,No,QC7426
PID0314_001-8196,PID0314_001,80,SK328,Nova-28,Quantum Assist,2025-10-15,Devices,No,QC7426
PID0314_001-8213,PID0314_001,80,TC404,Orion-04,Nova Support,2025-10-15,Devices,No,QC7426
PID0314_001-8214,PID0314_001,100,TC406,Orion-06,Nova Support,2025-10-15,Generic,No,QC7426
PID0314_001-8219,PID0314_001,90,TC427,Orion-27,Nova Support,2025-10-15,Generic,No,QC7426
PID0314_001-8220,PID0314_001,0,TC429,Orion-29,Nova Support,2025-10-15,Generic,No,QC7426
PID0314_001-8225,PID0314_001,60,SK315,Nova-15,Quantum Assist,2025-10-15,Settlements,No,QC7841
PID0314_001-8226,PID0314_001,90,HX220,Falcon-20,Vertex Solutions,2025-10-16,Settlements,No,QC7841
PID0314_001-8229,PID0314_001,90,HX229,Falcon-29,Vertex Solutions,2025-10-16,Devices,No,QC7841
PID0314_001-8235,PID0314_001,70,TC409,Orion-09,Nova Support,2025-10-16,Generic,No,QC7841
PID0314_001-8236,PID0314_001,80,TC413,Orion-13,Nova Support,2025-10-16,Merchant profile,No,QC7841
PID0314_001-8237,PID0314_001,80,TC426,Orion-26,Nova Support,2025-10-16,Devices,No,QC7841
PID0314_001-8244,PID0314_001,80,SK310,Nova-10,Quantum Assist,2025-10-20,Devices,No,QC3187
PID0314_001-8245,PID0314_001,90,SK320,Nova-20,Quantum Assist,2025-10-20,Settlements,No,QC9234
PID0314_001-8248,PID0314_001,90,SK312,Nova-12,Quantum Assist,2025-10-20,Settlements,No,QC3187
PID0314_001-8249,PID0314_001,80,SK321,Nova-21,Quantum Assist,2025-10-20,Devices,No,QC3187
PID0314_001-8251,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-10-20,Onboarding,No,QC3187
PID0314_001-8252,PID0314_001,90,SK307,Nova-07,Quantum Assist,2025-10-20,Generic,No,QC7841
PID0314_001-8253,PID0314_001,90,SK304,Nova-04,Quantum Assist,2025-10-20,Devices,No,QC7841
PID0314_001-8255,PID0314_001,90,SK313,Nova-13,Quantum Assist,2025-10-20,Generic,No,QC7841
PID0314_001-8257,PID0314_001,90,SK319,Nova-19,Quantum Assist,2025-10-20,Devices,No,QC7841
PID0314_001-8258,PID0314_001,100,SK323,Nova-23,Quantum Assist,2025-10-20,Non actionable,No,QC7841
PID0314_001-8259,PID0314_001,100,SK327,Nova-27,Quantum Assist,2025-10-20,Generic,No,QC7841
PID0314_001-8261,PID0314_001,100,HX211,Falcon-11,Vertex Solutions,2025-10-20,Payments,No,QC9234
PID0314_001-8264,PID0314_001,100,HX216,Falcon-16,Vertex Solutions,2025-10-20,Devices,No,QC9234
PID0314_001-8265,PID0314_001,80,SK329,Nova-29,Quantum Assist,2025-10-20,Generic,No,QC7841
PID0314_001-8267,PID0314_001,100,SK311,Nova-11,Quantum Assist,2025-10-20,Devices,No,QC7426
PID0314_001-8268,PID0314_001,90,HX210,Falcon-10,Vertex Solutions,2025-10-20,Devices,No,QC7841
PID0314_001-8269,PID0314_001,90,HX220,Falcon-20,Vertex Solutions,2025-10-20,Settlements,No,QC7841
PID0314_001-8270,PID0314_001,90,SK315,Nova-15,Quantum Assist,2025-10-20,Onboarding,No,QC7426
PID0314_001-8271,PID0314_001,90,HX225,Falcon-25,Vertex Solutions,2025-10-20,Onboarding,No,QC7841
PID0314_001-8274,PID0314_001,90,HX229,Falcon-29,Vertex Solutions,2025-10-20,Generic,No,QC7841
PID0314_001-8275,PID0314_001,80,SK326,Nova-26,Quantum Assist,2025-10-20,Devices,No,QC7426
PID0314_001-8276,PID0314_001,80,TC417,Orion-17,Nova Support,2025-10-20,Devices,No,QC7841
PID0314_001-8278,PID0314_001,80,TC421,Orion-21,Nova Support,2025-10-20,Generic,No,QC7841
PID0314_001-8279,PID0314_001,80,TC421,Orion-21,Nova Support,2025-10-20,Generic,No,QC7841
PID0314_001-8281,PID0314_001,0,TC426,Orion-26,Nova Support,2025-10-20,Devices,No,QC7841
PID0314_001-8297,PID0314_001,80,TC416,Orion-16,Nova Support,2025-10-20,Devices,No,QC7426
PID0314_001-8298,PID0314_001,0,TC416,Orion-16,Nova Support,2025-10-20,Onboarding,No,QC7426
PID0314_001-8300,PID0314_001,100,TC429,Orion-29,Nova Support,2025-10-20,Devices,No,QC7426
PID0314_001-8304,PID0314_001,0,HX202,Falcon-02,Vertex Solutions,2025-10-20,Generic,No,QC7426
PID0314_001-8305,PID0314_001,70,HX213,Falcon-13,Vertex Solutions,2025-10-20,Settlements,No,QC7426
PID0314_001-8310,PID0314_001,90,HX226,Falcon-26,Vertex Solutions,2025-10-20,Merchant profile,No,QC7426
PID0314_001-8311,PID0314_001,90,HX227,Falcon-27,Vertex Solutions,2025-10-20,Onboarding,No,QC7426
PID0314_001-8315,PID0314_001,90,SK304,Nova-04,Quantum Assist,2025-10-20,Settlements,No,QC7841
PID0314_001-8318,PID0314_001,0,SK311,Nova-11,Quantum Assist,2025-10-20,Generic,No,QC7841
PID0314_001-8319,PID0314_001,100,SK314,Nova-14,Quantum Assist,2025-10-20,Generic,No,QC7841
PID0314_001-8321,PID0314_001,80,SK317,Nova-17,Quantum Assist,2025-10-20,Devices,No,QC7841
PID0314_001-8324,PID0314_001,100,SK322,Nova-22,Quantum Assist,2025-10-20,Devices,No,QC7841
PID0314_001-8326,PID0314_001,80,SK327,Nova-27,Quantum Assist,2025-10-20,Settlements,No,QC7841
PID0314_001-8328,PID0314_001,0,SK328,Nova-28,Quantum Assist,2025-10-20,Devices,No,QC7841
PID0314_001-8335,PID0314_001,90,SK310,Nova-10,Quantum Assist,2025-10-20,Generic,No,QC9234
PID0314_001-8337,PID0314_001,90,SK304,Nova-04,Quantum Assist,2025-10-21,Devices,No,QC3187
PID0314_001-8352,PID0314_001,80,SK314,Nova-14,Quantum Assist,2025-10-20,Merchant profile,No,QC9234
PID0314_001-8354,PID0314_001,90,SK319,Nova-19,Quantum Assist,2025-10-20,Devices,No,QC9234
PID0314_001-8359,PID0314_001,100,SK323,Nova-23,Quantum Assist,2025-10-20,Devices,No,QC9234
PID0314_001-8364,PID0314_001,0,TC421,Orion-21,Nova Support,2025-10-20,Merchant profile,No,QC7841
PID0314_001-8382,PID0314_001,90,TC407,Orion-07,Nova Support,2025-10-20,Devices,No,QC9234
PID0314_001-8383,PID0314_001,80,TC409,Orion-09,Nova Support,2025-10-20,Settlements,No,QC9234
PID0314_001-8384,PID0314_001,80,TC409,Orion-09,Nova Support,2025-10-20,Devices,No,QC9234
PID0314_001-8388,PID0314_001,70,TC426,Orion-26,Nova Support,2025-10-20,Settlements,No,QC9234
PID0314_001-8389,PID0314_001,0,TC426,Orion-26,Nova Support,2025-10-20,Generic,No,QC9234
PID0314_001-8392,PID0314_001,80,HX230,Falcon-30,Vertex Solutions,2025-10-20,Settlements,No,QC7426
PID0314_001-8393,PID0314_001,80,SK304,Nova-04,Quantum Assist,2025-10-22,Devices,No,QC7426
PID0314_001-8399,PID0314_001,90,TC401,Orion-01,Nova Support,2025-10-22,Devices,No,QC9234
PID0314_001-8400,PID0314_001,0,SK316,Nova-16,Quantum Assist,2025-10-22,Devices,No,QC7426
PID0314_001-8403,PID0314_001,80,HX213,Falcon-13,Vertex Solutions,2025-10-22,Devices,No,QC7426
PID0314_001-8406,PID0314_001,80,HX227,Falcon-27,Vertex Solutions,2025-10-22,Devices,No,QC7426
PID0314_001-8409,PID0314_001,90,HX229,Falcon-29,Vertex Solutions,2025-10-22,Devices,No,QC7426
PID0314_001-8412,PID0314_001,100,TC403,Orion-03,Nova Support,2025-10-22,Devices,No,QC7426
PID0314_001-8413,PID0314_001,0,TC406,Orion-06,Nova Support,2025-10-22,Devices,No,QC9234
PID0314_001-8415,PID0314_001,90,TC406,Orion-06,Nova Support,2025-10-22,Devices,No,QC9234
PID0314_001-8416,PID0314_001,100,TC414,Orion-14,Nova Support,2025-10-22,Merchant profile,No,QC9234
PID0314_001-8426,PID0314_001,100,TC416,Orion-16,Nova Support,2025-10-22,Devices,No,QC7426
PID0314_001-8435,PID0314_001,100,TC403,Orion-03,Nova Support,2025-10-22,Devices,No,QC3187
PID0314_001-8436,PID0314_001,90,TC403,Orion-03,Nova Support,2025-10-22,Devices,No,QC3187
PID0314_001-8437,PID0314_001,90,TC417,Orion-17,Nova Support,2025-10-22,Devices,No,QC3187
PID0314_001-8438,PID0314_001,90,TC417,Orion-17,Nova Support,2025-10-22,Devices,No,QC3187
PID0314_001-8444,PID0314_001,90,TC416,Orion-16,Nova Support,2025-10-22,Generic,No,QC7426
PID0314_001-8445,PID0314_001,90,TC416,Orion-16,Nova Support,2025-10-22,Devices,No,QC7426
PID0314_001-8452,PID0314_001,80,TC401,Orion-01,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8453,PID0314_001,90,TC401,Orion-01,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8455,PID0314_001,100,TC403,Orion-03,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8457,PID0314_001,90,TC403,Orion-03,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8459,PID0314_001,80,HX220,Falcon-20,Vertex Solutions,2025-10-22,Devices,No,QC7426
PID0314_001-8460,PID0314_001,0,TC406,Orion-06,Nova Support,2025-10-22,Generic,No,QC7841
PID0314_001-8463,PID0314_001,0,TC406,Orion-06,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8465,PID0314_001,70,TC416,Orion-16,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8466,PID0314_001,90,TC416,Orion-16,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8468,PID0314_001,90,TC417,Orion-17,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8469,PID0314_001,100,TC417,Orion-17,Nova Support,2025-10-22,Devices,No,QC7841
PID0314_001-8491,PID0314_001,0,SK314,Nova-14,Quantum Assist,2025-10-22,Devices,No,QC3187
PID0314_001-8502,PID0314_001,80,HX213,Falcon-13,Vertex Solutions,2025-10-22,Onboarding,No,QC3187
PID0314_001-8507,PID0314_001,100,SK306,Nova-06,Quantum Assist,2025-10-22,Devices,No,QC7426
PID0314_001-8509,PID0314_001,100,SK310,Nova-10,Quantum Assist,2025-10-22,Merchant profile,No,QC7426
PID0314_001-8510,PID0314_001,100,SK313,Nova-13,Quantum Assist,2025-10-22,Devices,No,QC7426
PID0314_001-8512,PID0314_001,90,SK321,Nova-21,Quantum Assist,2025-10-25,Devices,No,QC3187
PID0314_001-8517,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-10-25,Merchant profile,No,QC7841
PID0314_001-8523,PID0314_001,100,HX213,Falcon-13,Vertex Solutions,2025-10-25,Devices,No,QC7841
PID0314_001-8526,PID0314_001,70,HX220,Falcon-20,Vertex Solutions,2025-10-25,Devices,No,QC7841
PID0314_001-8530,PID0314_001,100,HX201,Falcon-01,Vertex Solutions,2025-10-25,Devices,No,QC3187
PID0314_001-8534,PID0314_001,80,SK312,Nova-12,Quantum Assist,2025-10-26,Devices,No,QC7426
PID0314_001-8539,PID0314_001,100,SK330,Nova-30,Quantum Assist,2025-10-26,Merchant profile,No,QC7426
PID0314_001-8540,PID0314_001,100,SK303,Nova-03,Quantum Assist,2025-10-26,Generic,No,QC3187
PID0314_001-8543,PID0314_001,100,SK305,Nova-05,Quantum Assist,2025-10-26,Devices,No,QC7841
PID0314_001-8545,PID0314_001,0,SK310,Nova-10,Quantum Assist,2025-10-26,Devices,No,QC3187
PID0314_001-8546,PID0314_001,70,SK309,Nova-09,Quantum Assist,2025-10-26,Devices,No,QC7841
PID0314_001-8548,PID0314_001,90,SK311,Nova-11,Quantum Assist,2025-10-26,Devices,No,QC7841
PID0314_001-8549,PID0314_001,80,SK316,Nova-16,Quantum Assist,2025-10-26,Devices,No,QC7841
PID0314_001-8550,PID0314_001,80,SK318,Nova-18,Quantum Assist,2025-10-26,Devices,No,QC7841
PID0314_001-8553,PID0314_001,0,SK313,Nova-13,Quantum Assist,2025-10-26,Payments,No,QC3187
PID0314_001-8555,PID0314_001,0,SK315,Nova-15,Quantum Assist,2025-10-26,Generic,No,QC3187
PID0314_001-8558,PID0314_001,0,SK321,Nova-21,Quantum Assist,2025-10-26,Devices,No,QC3187
PID0314_001-8560,PID0314_001,0,HX220,Falcon-20,Vertex Solutions,2025-10-26,Generic,No,QC7841
PID0314_001-8562,PID0314_001,0,TC413,Orion-13,Nova Support,2025-10-26,Generic,No,QC7841
PID0314_001-8564,PID0314_001,100,TC415,Orion-15,Nova Support,2025-10-26,Devices,No,QC7841
PID0314_001-8565,PID0314_001,80,HX225,Falcon-25,Vertex Solutions,2025-10-26,Devices,No,QC7841
PID0314_001-8566,PID0314_001,0,HX211,Falcon-11,Vertex Solutions,2025-10-26,Generic,No,QC7426
PID0314_001-8569,PID0314_001,0,HX226,Falcon-26,Vertex Solutions,2025-10-26,Merchant profile,No,QC7426
PID0314_001-8570,PID0314_001,0,TC413,Orion-13,Nova Support,2025-10-26,Devices,No,QC7841
PID0314_001-8571,PID0314_001,90,SK325,Nova-25,Quantum Assist,2025-10-26,Generic,No,QC3187
PID0314_001-8573,PID0314_001,80,TC423,Orion-23,Nova Support,2025-10-26,Settlements,No,QC7841
PID0314_001-8577,PID0314_001,90,SK328,Nova-28,Quantum Assist,2025-10-26,Devices,No,QC3187
PID0314_001-8578,PID0314_001,90,TC424,Orion-24,Nova Support,2025-10-26,Devices,No,QC7841
PID0314_001-8580,PID0314_001,80,TC430,Orion-30,Nova Support,2025-10-26,Devices,No,QC7841
PID0314_001-8586,PID0314_001,100,HX201,Falcon-01,Vertex Solutions,2025-10-26,Devices,No,QC3187
PID0314_001-8588,PID0314_001,80,HX215,Falcon-15,Vertex Solutions,2025-10-26,Post disbursal,No,QC3187
PID0314_001-8590,PID0314_001,100,HX228,Falcon-28,Vertex Solutions,2025-10-26,Devices,No,QC3187
PID0314_001-8597,PID0314_001,90,TC401,Orion-01,Nova Support,2025-10-26,Devices,No,QC3187
PID0314_001-8598,PID0314_001,90,TC427,Orion-27,Nova Support,2025-10-26,Devices,No,QC3187
PID0314_001-8599,PID0314_001,0,SK318,Nova-18,Quantum Assist,2025-10-27,Onboarding,No,QC3187
PID0314_001-8600,PID0314_001,80,SK323,Nova-23,Quantum Assist,2025-10-27,Onboarding,No,QC3187
PID0314_001-8603,PID0314_001,90,HX215,Falcon-15,Vertex Solutions,2025-10-27,Devices,No,QC7426
PID0314_001-8604,PID0314_001,80,HX218,Falcon-18,Vertex Solutions,2025-10-27,Devices,No,QC7426
PID0314_001-8609,PID0314_001,90,SK314,Nova-14,Quantum Assist,2025-10-27,Generic,No,QC7841
PID0314_001-8610,PID0314_001,90,SK329,Nova-29,Quantum Assist,2025-10-27,Generic,No,QC9234
PID0314_001-8612,PID0314_001,0,HX211,Falcon-11,Vertex Solutions,2025-10-27,Settlements,No,QC3187
PID0314_001-8614,PID0314_001,90,HX201,Falcon-01,Vertex Solutions,2025-10-27,Devices,No,QC7841
PID0314_001-8616,PID0314_001,90,HX222,Falcon-22,Vertex Solutions,2025-10-27,Devices,No,QC7841
PID0314_001-8618,PID0314_001,90,HX226,Falcon-26,Vertex Solutions,2025-10-27,Devices,No,QC7841
PID0314_001-8619,PID0314_001,80,TC410,Orion-10,Nova Support,2025-10-27,Onboarding,No,QC7426
PID0314_001-8623,PID0314_001,90,TC413,Orion-13,Nova Support,2025-10-27,Devices,No,QC7426
PID0314_001-8625,PID0314_001,100,TC415,Orion-15,Nova Support,2025-10-27,Devices,No,QC7426
PID0314_001-8630,PID0314_001,90,HX230,Falcon-30,Vertex Solutions,2025-10-27,Onboarding,No,QC7841
PID0314_001-8632,PID0314_001,80,TC404,Orion-04,Nova Support,2025-10-27,Devices,No,QC7841
PID0314_001-8633,PID0314_001,90,TC421,Orion-21,Nova Support,2025-10-27,Devices,No,QC7426
PID0314_001-8634,PID0314_001,0,TC404,Orion-04,Nova Support,2025-10-27,Devices,No,QC7841
PID0314_001-8635,PID0314_001,90,TC411,Orion-11,Nova Support,2025-10-27,Onboarding,No,QC7841
PID0314_001-8636,PID0314_001,100,TC427,Orion-27,Nova Support,2025-10-27,Generic,No,QC7426
PID0314_001-8637,PID0314_001,90,TC415,Orion-15,Nova Support,2025-10-27,Merchant profile,No,QC7841
PID0314_001-8638,PID0314_001,80,HX225,Falcon-25,Vertex Solutions,2025-10-27,Generic,No,QC3187
PID0314_001-8640,PID0314_001,60,TC421,Orion-21,Nova Support,2025-10-27,Settlements,No,QC7841
PID0314_001-8641,PID0314_001,0,HX227,Falcon-27,Vertex Solutions,2025-10-27,Settlements,No,QC3187
PID0314_001-8644,PID0314_001,100,TC422,Orion-22,Nova Support,2025-10-27,Settlements,No,QC7841
PID0314_001-8646,PID0314_001,0,TC430,Orion-30,Nova Support,2025-10-27,Merchant profile,No,QC7841
PID0314_001-8650,PID0314_001,0,HX220,Falcon-20,Vertex Solutions,2025-10-27,Generic,No,QC9234
PID0314_001-8661,PID0314_001,90,HX229,Falcon-29,Vertex Solutions,2025-10-27,Devices,No,QC9234
PID0314_001-8663,PID0314_001,80,TC428,Orion-28,Nova Support,2025-10-27,Devices,No,QC7426
PID0314_001-8664,PID0314_001,90,TC428,Orion-28,Nova Support,2025-10-27,Devices,No,QC7426
PID0314_001-8668,PID0314_001,0,HX202,Falcon-02,Vertex Solutions,2025-10-28,Settlements,No,QC3187
PID0314_001-8670,PID0314_001,90,SK323,Nova-23,Quantum Assist,2025-10-28,Merchant profile,No,QC9234
PID0314_001-8671,PID0314_001,80,HX215,Falcon-15,Vertex Solutions,2025-10-28,Settlements,No,QC3187
PID0314_001-8673,PID0314_001,70,HX220,Falcon-20,Vertex Solutions,2025-10-28,Generic,No,QC3187
PID0314_001-8674,PID0314_001,80,HX221,Falcon-21,Vertex Solutions,2025-10-28,Settlements,No,QC3187
PID0314_001-8675,PID0314_001,100,HX205,Falcon-05,Vertex Solutions,2025-10-28,Merchant profile,No,QC9234
PID0314_001-8678,PID0314_001,90,HX222,Falcon-22,Vertex Solutions,2025-10-28,Devices,No,QC9234
PID0314_001-8682,PID0314_001,90,HX227,Falcon-27,Vertex Solutions,2025-10-28,App features and issues,No,QC3187
PID0314_001-8684,PID0314_001,100,TC404,Orion-04,Nova Support,2025-10-28,Devices,No,QC9234
PID0314_001-8685,PID0314_001,80,TC410,Orion-10,Nova Support,2025-10-28,Settlements,No,QC9234
PID0314_001-8686,PID0314_001,90,TC415,Orion-15,Nova Support,2025-10-28,Generic,No,QC9234
PID0314_001-8687,PID0314_001,100,TC418,Orion-18,Nova Support,2025-10-28,Devices,No,QC9234
PID0314_001-8690,PID0314_001,100,TC422,Orion-22,Nova Support,2025-10-28,Generic,No,QC9234
PID0314_001-8691,PID0314_001,80,TC423,Orion-23,Nova Support,2025-10-28,Generic,No,QC9234
PID0314_001-8692,PID0314_001,100,TC428,Orion-28,Nova Support,2025-10-28,FRA Merchant Escalations,No,QC9234
PID0314_001-8694,PID0314_001,90,TC430,Orion-30,Nova Support,2025-10-28,Generic,No,QC9234
PID0314_001-8701,PID0314_001,90,TC407,Orion-07,Nova Support,2025-10-28,Generic,No,QC3187
PID0314_001-8702,PID0314_001,0,TC411,Orion-11,Nova Support,2025-10-28,App features and issues,No,QC3187
PID0314_001-8703,PID0314_001,90,HX215,Falcon-15,Vertex Solutions,2025-10-28,Settlements,No,QC3187
PID0314_001-8704,PID0314_001,90,TC407,Orion-07,Nova Support,2025-10-29,Generic,No,QC3187
PID0314_001-8705,PID0314_001,90,TC408,Orion-08,Nova Support,2025-10-29,Devices,No,QC3187
PID0314_001-8706,PID0314_001,90,TC413,Orion-13,Nova Support,2025-10-29,Devices,No,QC3187
PID0314_001-8713,PID0314_001,90,SK323,Nova-23,Quantum Assist,2025-10-29,Devices,No,QC9234
PID0314_001-8715,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-10-29,Devices,No,QC9234
PID0314_001-8716,PID0314_001,90,HX220,Falcon-20,Vertex Solutions,2025-10-29,Devices,Yes,QC9234
PID0314_001-8717,PID0314_001,90,SK318,Nova-18,Quantum Assist,2025-10-29,Devices,No,QC7841
PID0314_001-8720,PID0314_001,90,HX227,Falcon-27,Vertex Solutions,2025-10-29,Devices,No,QC7841
PID0314_001-8722,PID0314_001,90,TC404,Orion-04,Nova Support,2025-10-29,Devices,No,QC7841
